RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30
395006,92,"Provo, UT",msa,UT,41999.368962170905,41929.119744910044,42217.938858429254,41770.96089583962,41786.57656573019,41835.19950458465,42295.28851223592,42405.91484323707,42712.385068973126,43253.88875493454,43878.60639579718,44169.315093552425,44110.95348117325,44021.00268477783,43862.385328101955,44124.04512750954,44457.29217863571,44726.83075081756,44834.806120453955,45174.84823888355,45298.59077910394,45644.526400662486,45666.432879459564,45910.00219869499,45941.49873097466,46258.55315103261,46696.95738139601,46738.77451528151,47155.113934989764,47251.00816304488,47586.23618893611,47759.99731839923,48230.34339947342,48157.38218138583,47979.402802557015,48013.4515249295,48536.850648442865,48869.58286496667,49044.32498404467,49406.10297935541,49477.179473900746,49576.63979884004,49753.52006938547,49915.39708441034,50036.671759300065,50004.74795653615,50390.86774472231,50628.717267354936,50921.52534924716,50977.51190009041,51103.12334491831,51209.422077585936,51307.88990181987,51555.02823506574,51631.550067598,51752.8212523979,51784.19273811621,52139.569030291,52273.75591276244,52363.05355573608,52205.975780773115,52249.27845738915,52598.88055567715,52677.87348242261,52528.655444139105,52680.38763261029,53092.54976019044,53479.36690120997,53638.70320789661,54282.76859029599,54788.45863052982,55462.80812512339,55979.643303396224,56266.074407325315,56870.75671860924,57358.346756665516,58442.94812071015,59162.75170087356,60073.86821045764,60872.94743345379,62059.26706114034,63107.510305839234,63841.792864209034,64310.59419556728,64623.13881610085,65421.671311256396,65983.48637734607,66797.06640909647,67159.0009588445,67641.6732936118,67622.21602994452,67830.49315954286,68172.83928173485,67921.7728818804,67963.1642668363,67808.77154281689,68114.21223589934,68330.39503840584,68462.41106685628,68489.14766709495,68596.45425095112,68609.67700096208,68965.74588488619,68890.68900094835,68892.1508099448,69194.94058248059,69380.24717210613,69698.17556991606,69823.25428798581,69937.36225357844,69838.84592750033,69889.79761544142,69980.43614668028,70252.22886958005,70197.83507426766,70504.55595679992,70341.36419593384,70339.30978664114,70383.63342073301,70477.34560774619,70520.45398285601,70513.74123832137,70737.95162221936,70845.21456079447,70949.7011448077,70945.85281693008,71117.19983637251,71177.89262755176,71520.40928725222,71722.47305040671,71900.52648922215
395160,93,"Toledo, OH",msa,OH,26963.602037677952,27240.958577955807,27131.47007170848,27269.915279354314,27277.892809368295,27413.47570234489,27318.517507824316,27301.05713399135,27369.16488472222,27596.895199428636,27834.810699107184,27888.2166131995,27830.51599260325,27752.011956573086,27881.194362388233,28069.46852370938,28253.60333885287,28237.916450450084,28353.859233365063,28430.2448345059,28637.454032854053,28753.098220228512,28865.57953669902,28893.11133957658,28873.974657232775,28906.391846511593,28927.980475389995,29067.202671462634,29180.399923840057,29194.269001343306,29225.650217819875,29124.942609931146,29190.850897165965,29236.63489675851,29405.90441644889,29571.31992014192,29680.00109741686,29755.423453950112,29881.725858702455,29897.791287391316,29982.37437708061,30014.109499534075,30075.492992787546,30247.037796553068,30283.556608589995,30438.486856303833,30478.44808178349,30522.770881007116,30637.826983047922,30681.665703045033,30752.56710762294,30830.876355830267,30877.48685115257,31051.59631073709,31175.94916242153,31288.468788662438,31396.7135239887,31439.942631988757,31514.1142305051,31617.361682453862,31709.809755763188,31870.305406842625,32086.855114521448,32130.44539802082,32107.293466590923,32239.119796010098,32322.732511049588,32324.25836636126,32458.066010224455,32815.03242680266,33087.4071852624,33343.910669113924,33510.856632985735,33804.5866852793,34087.54055010489,34405.395611322405,34856.911141272496,35175.36669587179,35744.99608954482,36206.886142831645,36998.85652988226,37298.58817704007,37709.5498776511,37838.84002495935,38121.46502789236,38362.860751809436,38743.14597741739,39190.57655861206,39700.587096784475,40296.862029277574,40484.14142808527,40614.98143852047,40232.16892392709,40159.00520749946,40181.20882771302,40285.017130319866,40463.74612594573,40609.55072834806,41010.58696605127,41181.01691965305,41131.402496437855,40942.453488342406,41198.76454077689,41473.40306401224,41804.8943200155,41928.93442531367,42041.816449966784,42257.97932052928,42596.069027917925,42842.51218250708,43066.57126977863,43126.80773340982,43255.26880166271,43556.63118858606,43751.635275190005,43965.72006412527,44090.23864662233,44260.752696411495,44429.12447863032,44621.17594685004,44642.655113414185,44758.33549735874,44729.95805889186,44932.054776296005,45175.74583494392,45344.01706115435,45448.08236215081,45541.29618940807,45771.87979434618,46022.06271628634,46255.39324351132
395224,94,"Wichita, KS",msa,KS,30168.583894744403,30294.054241543286,30365.508070023912,30356.677444378172,30451.124452108277,30459.248519477238,30522.112461816385,30546.170351706765,30608.179535461582,30527.194878079863,30584.842260585243,30690.816818598465,30789.160805596537,30842.34423484643,30818.42734073865,30778.84352118447,30600.425025063938,30588.996295577053,30653.644961401504,30779.17401362495,30822.936126297343,30937.2056797908,31072.90941278126,31043.279681317726,31020.04331681971,31025.44591559246,31177.436651111544,31354.612600040753,31455.304146103277,31463.29114440278,31396.331476582396,31371.08860462511,31418.07825157454,31447.05209960203,31391.202764148537,31540.745482661656,31687.808401570644,31783.159580177686,31746.331978849867,31701.23638112257,31801.026816899273,31838.92901308193,31902.97421440338,31949.82118071448,31988.159710778717,32116.64456229341,32133.41766932468,32129.876277876272,32100.97948694523,32279.902306665932,32384.804385387695,32495.081553812848,32559.265147356036,32689.283174650445,32822.04161314155,32941.99693251942,33052.474999882026,33098.775844280004,33270.85490818677,33398.54258925544,33553.41571101527,33574.98705764745,33619.57549333079,33619.40516328813,33777.40651812047,33992.45008345417,34204.952333508816,34335.88240193364,34507.4961597187,34669.827599387216,34836.29931744529,34923.55817150763,35076.24399208001,35288.55529434826,35458.578442328435,35813.43864306876,36096.03178971026,36549.4714590733,36745.89537974261,37072.13830946313,37235.12368926072,37561.98602902314,37845.74922055995,38126.625715113565,38275.012441057486,38507.21012905595,38877.73483112654,39172.6660534996,39292.32361706138,39396.54283918734,39732.69948720338,40083.044691433926,40311.36482803953,40467.92766493659,40779.746436355956,41003.45973315735,41290.50225193639,41436.84944243028,41717.41704214177,41919.5388936866,42214.968268841076,42245.80691639159,42343.1344425397,42323.18090430649,42663.05359336738,42854.240201524764,42938.01141014777,43239.88654377242,43353.952602089514,43679.54364889715,43675.31555891573,43893.343092726485,44053.211489427355,44188.15011920011,44233.77839940257,44289.91558030792,44369.69289549757,44432.492511804376,44688.53287696724,44694.01465658197,44843.51670164877,44880.156566507525,45076.42079335968,45152.71414529889,45268.90344482754,45535.06293002489,45795.64379111124,46101.88132640463,46243.52936733189,46489.129319120475,46612.74774527561
394549,95,"Durham, NC",msa,NC,40725.18390048769,41489.245219436736,41615.52897213896,41574.23148023941,41865.3192163406,41909.072989740154,41965.15253765916,42004.43823832348,41995.810627272316,42129.043042975085,42572.96800665175,42921.02805330456,42942.66097578816,42993.780948554115,42979.9632527651,43291.67861535386,43166.558320998716,43403.58668248393,43483.80609527867,43752.33594041553,44061.938995108634,44404.812472064965,44725.44301008098,44784.491457849275,44751.90920446859,44740.70603353374,44824.682113533905,45065.418309405606,45178.01459502854,45355.67605512547,45571.04583331797,45864.585105931204,46036.77806611318,46081.209008079146,46065.51462658748,46318.86757654201,46583.40931524194,46754.35270524789,46817.74072544347,46969.44644686936,47119.12970920135,47205.435497716186,47271.235825646014,47354.57436126783,47384.75873859357,47773.6719693885,48275.07123060763,48544.69109629037,48639.047774815,48620.56592838919,48959.15800712319,49076.30011942132,49341.65448387804,49551.02368927585,49789.569648351266,49932.92686276832,50172.912544817846,50182.17723349229,50130.68261345214,50187.634303804836,50401.747903637435,50743.76759244238,51142.281009791535,50994.849134262324,50949.48111145224,50467.2817758294,50541.25658746866,50521.822990962195,50666.80674093138,51070.31191021985,51485.21898741232,52087.25410643258,52300.077334612746,52461.70453245325,52348.77119947988,52987.188960808155,53686.704335359784,54996.89649415782,55926.635955774036,57034.80046276505,58120.81039946933,58794.55553631029,59228.40379667694,59619.72915745514,60151.91820709367,60822.41863623192,61385.45652008321,61943.68853553018,62646.315938256914,63216.95502964826,63900.26360080193,64094.99749928556,64130.80190906148,64006.62437979694,64290.383300712085,64425.599445342334,64677.23890278588,64843.18398126668,65112.23122505874,65201.15250030659,65207.6892426663,65065.26958514272,64848.94789790989,64798.89228228941,64596.98590563257,65036.88814171813,65031.48429986085,65470.841382848914,65350.44167712985,65640.28275476724,65487.30534446797,65632.12734609746,65545.71171593122,65569.80903636054,65665.82729519474,65913.77845462134,66028.68704209143,65852.41865315007,66045.0552027814,65875.99038381537,66044.97188361593,65903.12484106237,66062.63843935817,66046.2814823948,66202.2127888474,66340.51077307932,66441.39038927088,66427.77912869178,66609.6266437874,66742.70125317709,66731.2918472784
394352,96,"Augusta, GA",msa,GA,33302.507546930654,33365.23701548481,33537.28940577158,33628.614724810934,33896.269154570524,33935.4765534151,34058.89435034775,34093.839946050095,34157.95025270752,34151.15010458735,34254.10909207908,34391.021679214915,34480.42037548692,34659.957943767724,34700.69325114741,34732.76879639513,34626.14137639538,34813.20722820737,35038.215056621695,35186.456730398146,35215.69276138337,35229.31539376895,35222.108774361324,35250.24075153658,35331.90965643786,35519.04401127189,35654.474898339264,35723.700261196755,35799.277580882626,35811.30369584985,35945.09968072978,36079.931169643525,36260.06828860856,36407.06048114187,36690.197303326044,36840.114095572004,36981.28038054897,36822.61361936805,36955.284817501495,37086.1476180405,37371.62571048917,37432.69101162301,37492.066701439566,37492.13821188173,37607.83785858009,37746.812687988975,37856.02212344448,38012.69714939417,38108.25218603305,38411.67873546884,38533.352692263456,38696.110774723886,38761.07013769921,38982.94593233309,39139.51701234447,39365.96199334252,39508.946561935445,39661.271995393065,39774.71543681476,39914.86989552791,40102.49139779032,40256.26383992868,40737.99813268742,40890.19121686543,41131.70760483135,41289.20591444061,41769.06216398819,42284.564975162306,42815.33692662191,43110.449391180664,43346.07501513832,43740.11436498389,44114.626288090214,44316.935142348615,44537.563385486785,45090.5791662018,45758.74000440947,46491.639554701054,47014.22246538807,47694.876070343016,48088.60319086113,48795.9210563168,49213.64622393654,49514.61502173161,49638.085652022666,50273.74201777456,50832.57434707037,51153.327185364775,51342.43076838418,51609.20477068607,51881.33315544513,51874.62271594507,51897.620777349366,51815.26989980601,52156.25118588816,52520.21798326035,53098.775033893435,53305.14136590645,53668.36275859462,53796.66358595011,54070.026768735,54165.19678326427,54532.561035567756,54683.08027764196,54984.76063654881,54995.55621798119,55070.03216424502,55121.43501342405,55068.13773699943,55062.14094422728,55017.965771355375,55270.211550817985,55535.8161383773,55855.9779659954,56040.72613454071,56210.71336919197,56593.00964756606,57137.991593598104,57601.59450862706,57935.979527903975,58259.210960089804,58604.2821752143,58897.68056008488,59094.125334282304,59212.551578659746,59338.18207575735,59418.98452282025,59650.05577005262,59608.43246360535,59564.67446143015,59436.61756312538
394957,97,"Palm Bay, FL",msa,FL,38298.276788680916,38709.92603092127,39022.1394726985,39444.0020492428,39739.331009746005,40058.81434754141,40212.8681966248,40529.96500284942,40712.28831076267,40950.61362406713,41198.96978376901,41501.687576823846,41749.39333367843,41837.71865338497,41968.339830525685,42025.5693302617,42163.53025634344,42435.009934045105,42829.842421194604,43321.47683259864,43564.979801641166,43758.073758827486,43959.764661762165,44306.86861180208,44661.76794940765,44979.675142833206,45326.69274288006,45655.76834653526,45881.95701534822,46059.712099510194,46330.73530016898,46502.61274187816,46842.99185185255,47193.283685595015,47451.88841133446,47680.73610544163,47924.76102143233,48224.811810412524,48462.727783691276,48727.26033098488,49097.399185434944,49431.86707019613,49608.13064191194,49869.885044844144,49990.341694001974,50311.76320632055,50508.93527770686,50785.26921483148,50867.61675471654,50916.81917809211,51101.29732813558,51283.61120267071,51420.36370070049,51578.2608331647,51786.18215555029,51946.12862026387,52188.656358765016,52274.853476791126,52503.42409907735,52648.16106643727,52935.28237100501,53234.34377691726,53426.06233785076,53438.13773989512,53181.821446404894,53343.9166129381,53629.33166741894,54158.969240421204,54470.535061306415,54965.695297859966,55443.825493702345,55960.655625507934,56463.12427613138,57190.40114710161,57826.64256000956,58684.82479782312,59804.67368449317,60920.99658568715,62135.84954220274,63342.240583867744,64965.35469081669,66057.875351168,67069.72077027657,67823.68873949838,68713.53119432423,69210.68523332298,69970.41298763629,70925.7635358487,71796.5788236308,72664.35749762866,73344.12019368848,73608.35147692086,73402.29286532135,73507.39194011485,73859.09423481123,74220.08653098567,74292.95638408516,74375.45384835072,74818.25185680386,74846.03463727637,75012.516628126,74862.22526071809,74789.14885381632,74842.42824815093,74700.25310832458,74528.70342737569,74351.78610434078,74342.40417046192,74848.68107874585,75190.74902214193,75344.6781046497,75284.5136141545,75233.15190176862,75363.93043153561,75472.31437994826,75684.87752505417,75852.78328137766,76127.93314443827,76407.76560514078,76536.62377326784,76348.53505830036,76332.20704870751,76211.2609358378,76382.55122782476,76472.39529169865,76559.83807310385,76642.87227934989,76646.07920571599,76827.20046303244,76872.06803284479,76848.3565331496
394711,98,"Jackson, MS",msa,MS,,,,,,,,,,,,,,,,,41201.8176897203,41338.96048546574,41493.374064911986,41799.679615126006,41846.21999555686,41950.45382872765,41903.710567874696,42033.70855607709,42016.46385850679,41936.98246460464,41867.859948920646,42074.94809095811,42471.81730545675,42639.01391577375,42580.76820200803,42408.06159117283,42435.36093959778,42585.042495207694,42750.75067433927,42697.14538357255,42796.036980087425,43031.92869869977,43337.11109632082,43300.71014817963,43224.51870710356,43175.06505301799,43313.762874283304,43233.77659995919,43263.416493637174,43171.042281751535,43294.421818340066,43516.14255690787,43534.765784001014,43670.35834305712,43674.356483774565,43778.2655955966,43861.38503998368,43975.41742132001,44058.98982147637,44322.048305697885,44453.662778956736,44616.17079253652,44625.28166058133,44628.02665061268,44739.36518755992,44725.285149001065,,45537.61357392467,45725.51590006124,45356.713033091866,45168.47306695081,45519.60179977143,45948.582641441586,46403.948951240964,46413.51893373218,46498.02326087143,46583.44637713497,46728.939681278025,46970.215774333665,47426.97753406677,47978.120709543975,48747.54522226569,49375.40621851137,49612.965464929744,49594.222964677225,49653.586281307136,50079.25146321189,50454.61564937972,50803.04483865266,51154.522164837894,51421.57600609079,51794.84580576898,51921.57591524165,52363.44676015289,52899.62132683467,53362.661260893525,53675.791119614565,53793.64150919542,53891.39673523127,53888.54753373656,53765.55012160875,53886.87276515723,54251.64272259197,54683.406123599976,54965.59715787938,55004.066355738425,54973.52386989512,54806.61320173607,55034.58513157809,55220.99241957432,55512.12577694996,55630.97055630169,55966.25748464375,56225.713140137515,56547.21806469627,56711.88608147384,57242.61217966009,57560.187387397666,57795.68124181732,57997.538077781384,58183.81781196727,58367.97691759308,58644.181886489074,59045.49629541055,59339.96330799698,59566.26363889647,59638.287580423996,59770.1036683886,59745.52902053852,59937.98570527014,60217.02582202704,60621.64514355027,60874.8818771204,61184.829258122554,61354.205882352944
394666,99,"Harrisburg, PA",msa,PA,32620.161233156283,32785.48617798951,33055.37230957832,33277.813955066544,33264.6811202627,33064.63164445514,33059.0207608442,33062.47302636745,33232.78287061602,33236.6415239845,33399.71827384404,33495.35128389998,33668.29423877501,33660.483824867406,33547.52593603628,33620.194976452,33697.17755867633,34042.34774377551,34131.19313017985,34178.45579156539,34272.777906936,34285.22274659289,34292.13814863423,34169.7288305778,34268.78453394384,34413.668728351404,34657.759151419,34758.85761333726,34796.539318232244,34888.70115373254,34909.28016914352,35002.06104546663,34869.53602333363,34994.30986695732,35157.97191490382,35343.94192683049,35411.09391991801,35390.5064869318,35522.92860244988,35764.48225394258,35965.36789251829,36078.85124073853,36165.51936629071,36306.7478136566,36416.55175157245,36712.63401922788,37003.85421844419,37352.48924994172,37343.0249006837,37297.45350839688,37360.207216618495,37377.70574011061,37473.38448387326,37565.707600787086,37768.53338888624,37905.643758960956,38169.73946464805,38183.135216718474,38182.56851955793,38159.170419006,38428.471481587,38774.36679195182,39043.136514360245,39034.35849594932,38959.60390385996,39217.14686155697,39469.69764121054,39798.68675701749,39846.96549842958,40208.90628563985,40614.96859013517,41133.64825130471,41296.46939996066,41490.747624476586,41684.87147229085,42127.902630274635,42699.90766158443,43409.352772194645,44036.36235924363,44656.43843406722,45248.49794064109,45695.51293065336,46091.130692515835,46528.02513996354,46899.66770527093,47165.418817378515,47410.02811914229,47909.93933411653,48282.82504163619,48412.283624137184,48467.1041953387,48533.38630308876,48666.13180929648,48767.79070522942,48901.18315338429,48829.79539883712,49039.89731743025,49369.892964356935,50004.72211294671,50154.504848357865,50397.89919195717,50416.22928801538,50688.25765911511,50783.20363735103,50969.71002049105,51098.71698841172,51199.80446423878,51290.95401847578,51264.24038754837,51305.80859089225,51303.96151993669,51594.883069922136,51861.81249734937,52137.226490127665,52245.632736365515,52295.16533070683,52444.24063480415,52701.46011537085,52970.04971007505,53311.273849554804,53622.56421092334,53836.06089858363,53928.56647063945,53969.67855771992,54004.43976878704,54193.106841066976,54402.20161531534,54740.94556389093,54936.4077362174,55082.003551016656,55219.711711711716
395113,100,"Spokane, WA",msa,WA,29609.069528988974,29787.787621127896,30002.92025400792,30140.151848001347,30127.175778741817,30137.73101861162,30220.26246565975,30540.26493258122,30711.315155374738,30805.774527218528,31038.578500223164,31211.638964320715,31532.1229495292,31555.401953319393,31657.53578987899,31772.22754448121,31971.4448191929,32244.47824308841,32463.934676901114,32665.000661405138,32875.282911537375,33209.855200222315,33383.90134282039,33651.68147626499,33801.19354890211,34084.094835727636,34106.16987931562,34215.364325456,34484.28705980072,34805.75943428329,35108.75671207335,35334.76655437479,35582.14675201568,35827.79338167136,35966.707845160294,36128.55916238085,36100.1726489761,36726.12183054935,37221.603963690955,37800.11213591431,37779.49211014436,37975.64479714144,38106.114367665374,38359.67337194527,38381.078786413804,38595.30728188498,38843.70630647186,39221.025095045945,39660.81296718042,39622.26609407329,39756.72547623776,39777.37017630893,40170.5676308079,40343.545226609254,40586.704717034525,40766.0512749439,41116.313576584595,41281.08060315091,41499.104498777226,41575.284564668575,41720.29685408269,41868.445891764444,42575.136389997926,42586.08392374764,42537.251561898986,42262.72666753534,42621.646635010504,43270.77177362655,43956.250173645414,44608.32542666818,45024.543901908095,45710.53875725941,46330.13104353553,47177.721000144214,47650.30199545608,48870.95994563155,50269.71113131414,52130.22081370789,53243.16510383897,53901.90313683168,54142.689929616194,54197.61612133967,54428.55953748897,54738.71755214539,55158.27233211994,55522.30500966586,55966.61672538721,56420.30843091926,56673.66352848543,56713.415992327056,56569.25955868557,56789.2014609066,57040.61830668782,57298.4520456053,57436.39414983295,57396.95570780503,57488.53922823522,57255.349910049226,57284.57614261546,57158.18771973914,57213.631504151956,56911.25264154199,56991.382599331075,56976.106510166515,57232.629832114086,57475.114031740915,57626.52682215708,57886.19835691916,57978.824742672914,58164.118215979375,58185.21747484701,58071.328236211935,58105.07611490069,58403.220549735845,58703.667605982024,58883.57276865199,58696.24069302475,58914.47440366837,58960.24428940969,59042.84450042076,59156.38182683251,59344.944994126505,59519.26697813152,59834.402486052946,59972.59367507558,60099.00742588651,60092.21561262742,60161.78801343932,60379.173777141164,60292.76108855428,60397.25234153753
395075,101,"Scranton, PA",msa,PA,29578.752361764808,29368.324030455795,29429.206021233003,29325.528914024933,29480.36123848236,29382.160233728417,29408.986849685458,29325.741048624568,29582.983409850884,29537.91212752734,29758.124049045597,30089.56891405185,30157.025211091557,30331.06623250052,30049.016439193638,30486.970244982665,30273.048125952308,30534.991338124582,30396.56188080661,30842.26971469572,30669.779873409767,30663.21347709555,30442.255491186148,30369.993035666917,30636.41356902617,30776.349160522503,31165.31816920649,30986.492809611962,31106.543837900852,31109.51038909389,31395.012543599674,31438.340359158246,31635.093077906757,31845.548496053085,31862.081318149474,32224.256429911693,32029.918450024066,32282.748607314377,32190.192578306913,32542.20987676435,32665.595965056997,32768.897124171956,32995.43066980048,32981.801570995194,33163.223717540895,33202.109009175176,33381.76657930308,33546.47861501674,33714.298827271174,33900.393251828755,34133.47187235784,34156.82401791947,34338.121390427266,34499.9753380402,34495.68577363601,34682.7418089724,34754.34316674807,34902.630874389695,35071.481125366314,35033.62983295064,35201.91521642769,35145.154773548806,35410.70245061588,35415.62024726997,35983.44922156429,36127.91307097576,36682.76451912544,36743.87179120089,37150.565608347824,37630.250582629254,37903.34170751783,38623.719590448025,39012.39670027927,39495.70052016051,39913.80292732883,40440.64787501638,40819.71049205185,41487.05562682283,42016.1750731418,42598.73910793245,42750.479768991376,43053.56420598276,43527.442427101516,43762.91878560871,44149.34322663263,44667.37621904975,45336.960242068744,45819.72495984108,45841.7756063444,45927.53417136382,45948.61287793345,46443.1874431026,46853.41140083155,46919.910719447726,46872.68657854088,46933.17858208894,47245.478679467866,47344.97535714686,47221.513712981636,47281.892974485505,47627.35043541421,47857.328216797825,47911.32640238141,48049.041491966505,48323.739741291276,48765.29845698162,48835.47051862453,49069.46558693927,49192.183005436884,49610.89612815691,49662.543786014714,49869.37317054528,49856.389525224804,50199.79598631674,50690.93797986192,50719.671639855835,50703.93928168545,50879.61920321979,51247.784324970075,51468.19858329047,51611.30269111821,51579.65091448322,51902.627542260445,52031.07537863299,52274.37187451487,52253.80450930104,52211.78896734041,52363.12869483045,52494.27671532187,52441.814403476696,52423.54111862403
394460,102,"Chattanooga, TN",msa,TN,33546.554472686905,33784.566581793784,33730.68353989962,33413.998780176225,33261.81438469662,33506.31144530419,33969.25058882147,33926.09559772819,34252.34974285796,34537.69588813976,34907.36408136234,34660.58340935084,34908.06550696303,34858.58270755898,35586.52492907678,35558.57702327015,35867.82689961825,35430.175350024176,35474.388057968565,35404.08087009452,35406.71023868369,35576.90169002391,35538.65759624939,35581.929596644215,35514.58418055063,35910.919043028676,36011.55907720152,36234.49430965464,36174.60244429981,36513.25549669578,36777.953059541134,37068.56463878666,37289.40002861814,37272.225832731216,37255.5060878333,37614.266418721956,37868.52545228357,38127.07632589145,38103.912215171906,38253.359753522884,38428.32837291516,38617.06613834228,38722.307049467054,38862.57984164178,38939.61371634504,39263.00075852927,39767.0734401578,39986.99482687206,40108.648871855046,40014.42811023777,40225.638223747075,40411.8433435794,40641.106604506705,40798.00052496173,40945.55427141487,41088.443312807845,41285.974862967174,41368.60480967279,41346.8987156379,41350.8615789124,41489.63424002252,41694.510319477464,42087.54373769471,42382.832584984026,42454.329484578106,42463.11529457009,42780.563301003705,43166.18264493325,43785.03318884084,44086.323160998254,44444.07550682434,44672.47331144504,44912.056553600196,45129.06757477165,45330.26686769712,46051.59163014097,46986.281150851406,47942.137337116765,48532.386405842204,49173.75083243032,49911.71983349049,50792.82869624605,51467.6922153387,52384.17776244716,52678.28973004127,53399.304529355344,53862.35778086911,54363.82313487398,54650.359599098476,54877.47310660582,55031.94055758138,55088.34617635795,55211.6686695351,55331.60778674798,55651.113448424185,55485.147425796924,56037.815637055566,56124.524998962675,56657.08726261744,56637.37218739643,56585.62377584468,56764.50179366216,57158.65085104753,57608.41894432069,57747.251489288625,57944.29247384507,58072.39202312992,58292.58452384991,58351.12304800421,58193.7958102148,58171.360772643566,58327.20128761859,58820.07491614825,58905.39570734265,58913.639617960536,58869.05727673123,59135.345363904395,59114.01715457592,59030.06343503497,59150.59904196507,59148.0288427913,59425.971994855856,59412.51215184134,59485.1930066032,59328.591219708665,59360.19123553603,59352.71867728266,59358.18088255186,59245.51606903191,59297.85005270019,59377.289840432815
394871,103,"Modesto, CA",msa,CA,40908.311032547834,40736.24816607923,40828.17973732825,40699.8538235468,41465.70085398847,41973.95994694033,42431.03665063576,42483.03467662155,42911.262812106135,43273.705747099186,43601.402414279095,43840.08044034299,43765.54777566251,44271.39763963098,44990.555161613134,45911.86684481694,46032.96512069399,45997.11765414759,46064.71557580996,46638.769487598904,46804.13386281702,47448.57025384748,47836.85333414465,48389.588982671645,48657.269924152264,49075.04943221331,49410.10803861514,49752.43142039531,49943.35469632547,50480.92129127017,50937.62978921864,51174.13134049274,51558.964882285654,51272.45782789649,51538.11645767533,51478.398505427635,52242.3628375718,52444.94612919103,52975.39068618203,52891.869554962155,53376.90984403687,53520.10968792516,53997.00259302257,54266.25353685777,54783.51162861192,55317.94521885906,55565.99406193378,55842.399611008965,55684.51380769401,55912.074902197615,55871.63689884453,56278.535163899265,56477.70970536619,56815.198136629275,56911.10916511132,57180.202944904704,57255.238001259415,57556.29763987853,57858.32279897642,58276.978949743636,58685.965044665514,59039.89523875429,59505.1974745715,59771.901606490515,60118.393900721036,60385.19472967096,60988.13189461687,61404.78849017463,61945.12317588061,62743.68326658492,63477.09837701862,64121.25190957634,64727.46263311866,65214.63497545093,65841.72448792127,66080.9053949705,67039.09572756538,67953.91966094334,69194.23993185438,69838.14184711379,70394.81672745236,70550.1390005647,71389.8249684816,72288.04778164659,73135.38877675825,73707.31698031185,74391.82802457977,75426.71113786344,75641.52860886634,75884.74881312037,75564.80850196886,75951.73029156553,76004.67897133995,76328.78082131121,76269.00428560881,76195.17745822587,76663.9327657914,76854.06162355414,77139.76064032414,76952.5944122452,77219.81742173959,77414.27059242259,77850.55716780282,78185.67636985988,78794.33962002693,79222.2666997533,79357.35410673109,79721.69223991272,79859.54146900293,80144.76064510597,80146.42304110208,80266.33778209236,80480.605048122,80839.30685675809,81005.8017870927,81265.63310936754,81471.91156770028,81986.29927688398,82419.62820953158,82667.28183080576,82792.44647630272,82963.1515747236,83236.67870617403,83547.97005324496,83666.27130039973,83657.14527636336,83739.89881443584,83622.68842363801,83434.60085473777,83006.16420003676,82791.08912655973
